Device,Connector,Led,X,Y,Z,line,Type
0,5,6,30,99,0,7,0
0,5,7,30,100,0,7,0
0,5,8,30,101,0,7,0
0,5,9,30,102,0,7,0
0,5,10,30,103,0,7,0
0,5,11,30,104,0,7,0
0,5,12,30,105,0,7,0
0,5,13,30,106,0,7,0
0,5,14,30,107,0,7,0
0,5,15,30,108,0,7,0
0,5,16,31,108,0,7,0
0,5,17,31,107,0,7,0
0,5,18,31,106,0,7,0
0,5,19,31,105,0,7,0
0,5,20,31,104,0,7,0
0,5,21,31,103,0,7,0
0,5,22,31,102,0,7,0
0,5,23,31,101,0,7,0
0,5,24,31,100,0,7,0
0,5,25,31,99,0,7,0
0,5,26,31,98,0,7,0
0,5,27,31,97,0,7,0
0,5,28,31,96,0,7,0
0,5,29,31,95,0,7,0
0,5,30,31,94,0,7,0
0,5,31,31,93,0,7,0
0,5,32,32,93,0,7,0
0,5,33,32,94,0,7,0
0,5,34,32,95,0,7,0
0,5,35,32,96,0,7,0
0,5,36,32,97,0,7,0
0,5,37,32,98,0,7,0
0,5,38,32,99,0,7,0
0,5,39,32,100,0,7,0
0,5,40,32,101,0,7,0
0,5,41,32,102,0,7,0
0,5,42,32,103,0,7,0
0,5,43,32,104,0,7,0
0,5,44,32,105,0,7,0
0,5,45,32,106,0,7,0
0,5,46,32,107,0,7,0
0,5,47,32,108,0,7,0
0,5,48,33,108,0,7,0
0,5,49,33,107,0,7,0
0,5,50,33,106,0,7,0
0,5,51,33,105,0,7,0
0,5,52,33,104,0,7,0
0,5,53,33,103,0,7,0
0,5,54,33,102,0,7,0
0,5,55,33,101,0,7,0
0,5,56,33,100,0,7,0
0,5,57,33,99,0,7,0
0,5,58,33,98,0,7,0
0,5,59,33,97,0,7,0
0,5,60,33,96,0,7,0
0,5,61,33,95,0,7,0
0,5,62,33,94,0,7,0
0,5,63,33,93,0,7,0
0,5,64,34,93,0,7,0
0,5,65,34,94,0,7,0
0,5,66,34,95,0,7,0
0,5,67,34,96,0,7,0
0,5,68,34,97,0,7,0
0,5,69,34,98,0,7,0
0,5,70,34,99,0,7,0
0,5,71,34,100,0,7,0
0,5,72,34,101,0,7,0
0,5,73,34,102,0,7,0
0,5,74,34,103,0,7,0
0,5,75,34,104,0,7,0
0,5,76,34,105,0,7,0
0,5,77,34,106,0,7,0
0,5,78,34,107,0,7,0
0,5,79,34,108,0,7,0
0,5,80,35,108,0,7,0
0,5,81,35,107,0,7,0
0,5,82,35,106,0,7,0
0,5,83,35,105,0,7,0
0,5,84,35,104,0,7,0
0,5,85,35,103,0,7,0
0,5,86,35,102,0,7,0
0,5,87,35,101,0,7,0
0,5,88,35,100,0,7,0
0,5,89,35,99,0,7,0
0,5,90,35,98,0,7,0
0,5,91,35,97,0,7,0
0,5,92,35,96,0,7,0
0,5,93,35,95,0,7,0
0,5,94,35,94,0,7,0
0,5,95,35,93,0,7,0
0,5,96,36,93,0,7,0
0,5,97,36,94,0,7,0
0,5,98,36,95,0,7,0
0,5,99,36,96,0,7,0
0,5,100,36,97,0,7,0
0,5,101,36,98,0,7,0
0,5,102,36,99,0,7,0
0,5,103,36,100,0,7,0
0,5,104,36,101,0,7,0
0,5,105,36,102,0,7,0
0,5,106,36,103,0,7,0
0,5,107,36,104,0,7,0
0,5,108,36,105,0,7,0
0,5,109,36,106,0,7,0
0,5,110,36,107,0,7,0
0,5,111,36,108,0,7,0
0,5,112,37,108,0,7,0
0,5,113,37,107,0,7,0
0,5,114,37,106,0,7,0
0,5,115,37,105,0,7,0
0,5,116,37,104,0,7,0
0,5,117,37,103,0,7,0
0,5,118,37,102,0,7,0
0,5,119,37,101,0,7,0
0,5,120,37,100,0,7,0
0,5,121,37,99,0,7,0
0,5,122,37,98,0,7,0
0,5,123,37,97,0,7,0
0,5,124,37,96,0,7,0
0,5,125,37,95,0,7,0
0,5,126,37,94,0,7,0
0,5,127,37,93,0,7,0
0,6,0,30,112,0,8,0
0,6,1,30,113,0,8,0
0,6,2,30,114,0,8,0
0,6,3,30,115,0,8,0
0,6,4,30,116,0,8,0
0,6,5,30,117,0,8,0
0,6,6,30,118,0,8,0
0,6,7,30,119,0,8,0
0,6,8,30,120,0,8,0
0,6,9,30,121,0,8,0
0,6,10,30,122,0,8,0
0,6,11,30,123,0,8,0
0,6,12,30,124,0,8,0
0,6,13,30,125,0,8,0
0,6,14,30,126,0,8,0
0,6,15,30,127,0,8,0
0,6,16,31,127,0,8,0
0,6,17,31,126,0,8,0
0,6,18,31,125,0,8,0
0,6,19,31,124,0,8,0
0,6,20,31,123,0,8,0
0,6,21,31,122,0,8,0
0,6,22,31,121,0,8,0
0,6,23,31,120,0,8,0
0,6,24,31,119,0,8,0
0,6,25,31,118,0,8,0
0,6,26,31,117,0,8,0
0,6,27,31,116,0,8,0
0,6,28,31,115,0,8,0
0,6,29,31,114,0,8,0
0,6,30,31,113,0,8,0
0,6,31,31,112,0,8,0
0,6,32,32,112,0,8,0
0,6,33,32,113,0,8,0
0,6,34,32,114,0,8,0
0,6,35,32,115,0,8,0
0,6,36,32,116,0,8,0
0,6,37,32,117,0,8,0
0,6,38,32,118,0,8,0
0,6,39,32,119,0,8,0
0,6,40,32,120,0,8,0
0,6,41,32,121,0,8,0
0,6,42,32,122,0,8,0
0,6,43,32,123,0,8,0
0,6,44,32,124,0,8,0
0,6,45,32,125,0,8,0
0,6,46,32,126,0,8,0
0,6,47,32,127,0,8,0
0,6,48,33,127,0,8,0
0,6,49,33,126,0,8,0
0,6,50,33,125,0,8,0
0,6,51,33,124,0,8,0
0,6,52,33,123,0,8,0
0,6,53,33,122,0,8,0
0,6,54,33,121,0,8,0
0,6,55,33,120,0,8,0
0,6,56,33,119,0,8,0
0,6,57,33,118,0,8,0
0,6,58,33,117,0,8,0
0,6,59,33,116,0,8,0
0,6,60,33,115,0,8,0
0,6,61,33,114,0,8,0
0,6,62,33,113,0,8,0
0,6,63,33,112,0,8,0
0,6,64,34,112,0,8,0
0,6,65,34,113,0,8,0
0,6,66,34,114,0,8,0
0,6,67,34,115,0,8,0
0,6,68,34,116,0,8,0
0,6,69,34,117,0,8,0
0,6,70,34,118,0,8,0
0,6,71,34,119,0,8,0
0,6,72,34,120,0,8,0
0,6,73,34,121,0,8,0
0,6,74,34,122,0,8,0
0,6,75,34,123,0,8,0
0,6,76,34,124,0,8,0
0,6,77,34,125,0,8,0
0,6,78,34,126,0,8,0
0,6,79,34,127,0,8,0
0,6,80,35,127,0,8,0
0,6,81,35,126,0,8,0
0,6,82,35,125,0,8,0
0,6,83,35,124,0,8,0
0,6,84,35,123,0,8,0
0,6,85,35,122,0,8,0
0,6,86,35,121,0,8,0
0,6,87,35,120,0,8,0
0,6,88,35,119,0,8,0
0,6,89,35,118,0,8,0
0,6,90,35,117,0,8,0
0,6,91,35,116,0,8,0
0,6,92,35,115,0,8,0
0,6,93,35,114,0,8,0
0,6,94,35,113,0,8,0
0,6,95,35,112,0,8,0
